place_id,review_text,rating,time,relative_time_description,language
ChIJibNxJkMbdkgRtwnS0bOqH4k,"On sunday, I travelled to this boots store for a specific beauty item, which had sold out elsewhere, but online stating it was in stock there. I couldn't find the perfume giftset, so approached two members of staff in the perfume section. They had a quick look then said it had sold out. I then stood there pondering if it was worth travelling 30mins to another store, only to be disappointed again. At this point the member of staff, who I had spoken to (a lovely young lady - who may have worked on the  Liz Earle counter) approached me and said that she would check the stockroom, if I didn't mind waiting. Thankfully she was able to find the perfume set and put it back with the display box for me to purchase. For this, I was very grateful, as it was a birthday gift, that I had travelled nearly an hour to get to. I have worked as a consultant in retail for over 18 years, including stores such as, Boots, Selfridges, John Lewis, Harvey Nichols, House of Fraser and Peter Jones, so I grately appreciated her help and coming up trumps with the perfume set. Thank you! Apologies for not getting her name.",4,1767041364,a month ago,en
ChIJibNxJkMbdkgRtwnS0bOqH4k,"Hirak gave us excellent service today in the audiology clinic. We were met on time and he was incredibly patient with my mother, when performing an ear wax removal for her and hearing test.

She was very nervous and kept flinching but he didn’t rush us and took time to pause lots so we could get the job done and not have to return. We really appreciated his time and encouragement today. Many thanks - it makes a difference.",5,1762787283,2 months ago,en
ChIJibNxJkMbdkgRtwnS0bOqH4k,"Hello, I would like to say many many thanks,, in last week , I have had high blood pressure, the pharmacists were brilliant, helpful, spoke with my gp , monitored, advice , polite and cared about me. Even the day after when I picked up my medicines. Angel boots right place for me. Highly recommended 💐🤞",5,1764759233,2 months ago,en
ChIJXamdbNUadkgRxfLMdTV1DVs,"Incredibly rude staff. I politely asked a staff member about where I could find a certain medication. She just rolled her eyes at me, stared me down like I was an idiot and just arrogantly spat out “we don’t have it, go to a bigger store”. Trust me, if I knew I was going to have the displeasure of interacting with that woman I would have gladly gone somewhere else.
Not only she was arrogant, but she was flat out wrong, as eventually a different worker showed me where it was. I don’t expect all staff members to know about every single product but if they’re going to give wrong information at least don’t display such a nasty attitude with it.
I will not return to this store any time soon.",1,1765495767,a month ago,en
ChIJXamdbNUadkgRxfLMdTV1DVs,"Went to Boots last night and unfortunately the staff, especially the cashier, were really rude to me but nice to other customers. I can only assume it’s because I’m a student, but all customers deserve to be treated equally. I’m here to purchase a product, not deal with an attitude. I wanted to ask for a help and they gave me a look and talked to me with a very rude tone and raised their voice at me just because i was only asking how to use the boots card! Be nice and relax take a deep breath. First time experiencing this , such a bad treatment.",1,1759324750,4 months ago,en
ChIJXamdbNUadkgRxfLMdTV1DVs,"I  went it at nearly closing time, trying to buy some lipstick for my auntie and I
would say thank you so much to Nusrat ( sorry if i spell it wrong). She was really kind, she took her time helping me find products, check out and everything.
Thank you so much Nusrat.",5,1753989002,6 months ago,en
ChIJXamdbNUadkgRxfLMdTV1DVs,"I would like to thanks Clare at Boots, Regent street at the prescription till. She was very helpful, it was a very difficult day for me, but she easily managed my situation. Appreciated, and many thanks again. God save you.",5,1766584410,a month ago,en
ChIJXamdbNUadkgRxfLMdTV1DVs,Big thanks two members staff Kaval shah pharmacist and cashier sietah went into boots regents street just on off chance to enquire about flu jab I couldn't book anywhere obviously lots people getting flu jabs and sietah ask the pharmacist would we be able to give me flu jab now so Kaval shah said no problems get this sorted straight away excellent customer service from both members staff and very polite thank you,5,1765720694,a month ago,en
ChIJoVgmZ0wbdkgRnDrv0tAdNf0,"Can't praise Danny and Darshini enough for their outstanding service, Darshini who is the eye specialist made me feel at ease and was extremely thorough, I said I  had hazy and mirror vision and pain in my right eye , Darshini went through every possibility thankfully it was nothing serious
Danny was also amazing, he helped me choose my frames and gave me great advice,also there was a misunderstanding regarding my %50 replacement offer that was available due to last year not being offered insurance for my new pair of glasses , so Danny gave me friends and family discount which really was a great gesture on his part tbh even without this lovely gesture I would still give him a 10/10 the same as I would give Darshini
They represented boots extremely well
Thanks again to you both for an amazing service",5,1763204548,2 months ago,en
ChIJoVgmZ0wbdkgRnDrv0tAdNf0,"Opening at 8:30am is not!
So don’t bother, shops assistance are nice but by the look to the door… no punctual! 🤩
Well I am leaving at 08:50 and still close 🥵😓",2,1756108079,5 months ago,en
ChIJoVgmZ0wbdkgRnDrv0tAdNf0,"Despite being a fairly standard Boots branch, this gets five stars from me for one important reason. It appears to be one store in the chain that still has meds that are in short supply (yes, today's NHS faces that).

This was the case for me, I was directed here to collect something out of stock nationally that I needed for my son.

A mention goes to pharmacist Raheda, who was especially helpful in getting me the prescription.",5,1701086881,2 years ago,en
ChIJoVgmZ0wbdkgRnDrv0tAdNf0,Always helpful staff on the counters and pharmacy. Its a small store but has good stock of different brands,5,1758182806,4 months ago,en
ChIJoVgmZ0wbdkgRnDrv0tAdNf0,"An outstanding service from Abdul, who certainly helped me to sort out an advantage card in spite of the failures in the Boots app. From the first moment, he did everything to show me where to download the app, how to register and help me to find an ipad when the phone app failed, even after trying to link a physical card. I hope that software can be improved. Thanks to this kind and professional young man, who in spite of being busy and about to close the store, did everything to help me to get a card and in that way, get a good discount the company is currently offering. Cheers",5,1749577993,8 months ago,en
ChIJXynw2DIFdkgRYSfmqO2Gw0c,"This event took place Yesterday Saturday 29 JAN 2026 at 08:45 in boots 508 Oxford street .

While trying to inquire about a discount which did not show in the screen , I was met with an incredibly rude and interrogating tone from a female staff member about if i lived in the UK while using my advantage card. Despite my asking her to lower her voice as I was with my young daughter who was happily buying her list , she continued to be confrontational, claiming 'this is just the way I talk I am from the Caribbean. This is the way we talk!!.'
This unprofessional behavior eventually led to a heated exchange that should never have happened in a retail environment. I am deeply upset by how we were treated in front of my child and Extremely disappointed with the customer service at this branch.",1,1769761235,a week ago,en
ChIJXynw2DIFdkgRYSfmqO2Gw0c,"The shop is not that big, but it has the ground floor and the basement. It looked dark. It didn't look that clean, and it looked a bit neglected. Most of the shelves were stocked, and they had a good selection. Employees are not really friendly or helpful. The security person sounded a bit aggressive to the customers. I greeted one of the employees in the basement, and I didn't receive any reply. There were a couple of girls on the counter chatting carelessly without paying any attention to what I was saying. I think boots can do better than this, I hope they give all employees of this shop a short curse about customer service that will lift the ambience of the place. It is very near to Marble Arch and the tube station.",3,1686938079,2 years ago,en
